global_cycle,discharge_time_s,avg_voltage,voltage_drop,avg_current,rul,battery_id,dataset,soh_pct
142,3340.635947193019,3.8650112095669176,1.5005133152008057,-0.013123155296928271,195,CS2_36,CALCE,95.52242180328138
144,3278.5647173909238,3.8639871354639177,1.5005130767822266,-0.013633402023671441,193,CS2_36,CALCE,95.46831815046345
145,3276.7070928312605,3.864540135366677,1.5005130767822266,-0.013721672715598541,192,CS2_36,CALCE,95.4146948647479
146,3288.0857302124496,3.8617318559841936,1.5003511905670166,-0.014051062079784335,191,CS2_36,CALCE,93.98723888014108
147,3282.4872088231496,3.8637291479255653,1.5001893043518066,-0.018713048717295778,190,CS2_36,CALCE,93.8238227331944
148,3279.964533294784,3.8641633661322317,1.5001893043518066,-0.019007775765313983,189,CS2_36,CALCE,93.7499303550056
149,3276.1805028976523,3.8637340597831007,1.5003511905670166,-0.017945542684218375,188,CS2_36,CALCE,93.63933887384394
150,3273.2242804656853,3.8626894667381193,1.5003511905670166,-0.01994655305076399,187,CS2_36,CALCE,93.55328312082503
151,3242.0029336852604,3.8652185723860817,1.5003514289855957,-0.0199997503967872,186,CS2_36,CALCE,94.40061875696193
152,3308.0160495904274,3.8646418661684603,1.5006754398345947,-0.016414246739688197,185,CS2_36,CALCE,94.57033908748556
153,3215.9154946016497,3.860053593135742,1.5003511905670166,-0.013146381409383304,184,CS2_36,CALCE,93.63790580338734
154,3204.4755731458426,3.8652930303451116,1.5003511905670166,-0.017179729234244226,183,CS2_36,CALCE,93.3036386514695
155,3268.2575389411068,3.8631783476689967,1.5003511905670166,-0.01954055511904277,182,CS2_36,CALCE,93.40727378517741
156,3259.5021131708054,3.8650770508185803,1.5001893043518066,-0.017101842088335397,181,CS2_36,CALCE,93.15242785072584
157,3215.2565884241485,3.8632292550034317,1.5003511905670166,-0.018803940368605568,180,CS2_36,CALCE,92.87754608664368
158,3283.017638637568,3.868964880613741,1.5001893043518066,-0.022212938229481845,179,CS2_36,CALCE,93.83881589120375
159,3293.9751784294494,3.86733010168162,1.5005133152008057,-0.015414296765767778,178,CS2_36,CALCE,94.16061137635107
160,3226.4851951474557,3.86606023972293,1.5003514289855957,-0.013393511474872406,177,CS2_36,CALCE,93.94742441495062
161,3250.0030240044,3.8622751548522856,1.5001893043518066,-0.015739026834170347,176,CS2_36,CALCE,92.87547188118998
162,3191.2940772746806,3.865383080178243,1.5003511905670166,-0.018830168103542825,175,CS2_36,CALCE,92.91937036489243
163,3256.663335759891,3.8658372039443876,1.5001893043518066,-0.019178947924398473,174,CS2_36,CALCE,93.0663524636247
164,3251.193646972999,3.864079359850269,1.5003511905670166,-0.01899367904901559,173,CS2_36,CALCE,92.90571989019347
165,3256.194675036706,3.865370667785223,1.5003511905670166,-0.0187537196092129,172,CS2_36,CALCE,93.05063067347945
166,3248.7045377405593,3.86712317553697,1.5005133152008057,-0.017936148953606023,171,CS2_36,CALCE,93.84972130245012
168,3270.8856698645704,3.869664292816722,1.5005133152008057,-0.022448829296128667,169,CS2_36,CALCE,93.47957441205267
169,3270.5579844843123,3.8619837294295656,1.5005133152008057,-0.0222485462769322,168,CS2_36,CALCE,93.47019845757617
170,3260.8055442717596,3.8633590863972174,1.5005133152008057,-0.014866574859719017,167,CS2_36,CALCE,93.18550563193487
171,3188.0126702048583,3.863261420910175,1.5005133152008057,-0.019741243341122754,166,CS2_36,CALCE,92.81745156186452
172,3240.1643439451727,3.862320449617174,1.5003511905670166,-0.021735440084111036,165,CS2_36,CALCE,92.58826517702687
173,3240.8878887048486,3.863505756413495,1.5001893043518066,-0.02218519412871288,164,CS2_36,CALCE,92.60912513581926
174,3239.8693392913847,3.8629238377382724,1.5001893043518066,-0.02261361458263702,163,CS2_36,CALCE,92.57461667612523
175,3236.084482273014,3.8659174169180193,1.5003511905670166,-0.018914544464140516,162,CS2_36,CALCE,92.46475698756646
176,3227.924020194754,3.8648362587849054,1.5001893043518066,-0.018855405983932448,161,CS2_36,CALCE,92.22678626957531
177,3222.622806646308,3.8693667414747637,1.5001893043518066,-0.021561940268940007,160,CS2_36,CALCE,93.0897029686072
178,3204.5316494788713,3.867290679832482,1.5003514289855957,-0.01653715998824545,159,CS2_36,CALCE,93.30216073804813
179,3267.3864672148775,3.863104770823223,1.5006754398345947,-0.020273244269779618,158,CS2_36,CALCE,93.379573494346
180,3268.6823933627456,3.8639531454416756,1.5005133152008057,-0.018742914435168512,157,CS2_36,CALCE,93.41755247724132
181,3269.267886176298,3.863855672824709,1.5005133152008057,-0.0185731561557428,156,CS2_36,CALCE,93.43506254035177
182,3235.1221739056055,3.863831049765497,1.5005133152008057,-0.018818116957779286,155,CS2_36,CALCE,93.45545816899887
183,3270.6066190229903,3.863804479500443,1.5005130767822266,-0.01870310162759342,154,CS2_36,CALCE,93.47502269981264
185,3222.7164154922357,3.8711496610021445,1.5003514289855957,-0.018825555736140993,152,CS2_36,CALCE,92.08538915881871
186,3213.9989072212993,3.864090636924461,1.5003514289855957,-0.016880225691833693,151,CS2_36,CALCE,91.83014454719496
187,3230.4246152412525,3.868529530870656,1.5005133152008057,-0.018745577383032085,150,CS2_36,CALCE,92.30987141913803
188,3236.144732027409,3.8674736976623536,1.5005130767822266,-0.014796853588598493,149,CS2_36,CALCE,92.47776172091726
189,3236.376431972043,3.8679180086756046,1.5005130767822266,-0.013321695025955638,148,CS2_36,CALCE,92.48446762806104
190,3155.583706385747,3.8621027705839173,1.5005133152008057,-0.013120601947238054,147,CS2_36,CALCE,91.14286530008569
191,3187.149356164431,3.8654332175850867,1.5003514289855957,-0.018608797275146572,146,CS2_36,CALCE,91.04761243641966
192,3192.6606349931244,3.8661342419683935,1.5006749629974365,-0.019101697186624734,145,CS2_36,CALCE,91.2085687832379
193,3187.8885887060605,3.865455342973133,1.5006752014160156,-0.01682335230668918,144,CS2_36,CALCE,91.06990743640655
194,3145.4246073711547,3.8634854950010777,1.5009989738464355,-0.01859685998574605,143,CS2_36,CALCE,90.84664215477609
195,3148.5633255955036,3.8673264284311615,1.5008370876312256,-0.020438897764783494,142,CS2_36,CALCE,91.6798847284751
196,3176.3217457298597,3.865045471691791,1.5006749629974365,-0.016916165231201756,141,CS2_36,CALCE,91.7500306173867
197,3188.9289092884283,3.864843262238399,1.5005130767822266,-0.01383083549336438,140,CS2_36,CALCE,91.09985026474178
198,3166.359708380711,3.8655404244844442,1.5003514289855957,-0.01514905393279638,139,CS2_36,CALCE,90.44168907654658
199,3164.0830160815094,3.8660629170495757,1.5005130767822266,-0.01692559044768246,138,CS2_36,CALCE,90.37525497801565
200,3168.8945569030766,3.8669532522465446,1.5006752014160156,-0.016588633722739526,137,CS2_36,CALCE,90.51515685891394
201,3169.0146733622532,3.8676567204693644,1.5006749629974365,-0.015452450948098067,136,CS2_36,CALCE,90.52504270518433
202,3168.030736228946,3.865990075675197,1.5003514289855957,-0.017049733216584362,135,CS2_36,CALCE,90.494218101795
203,3195.7702844367304,3.8687583679722106,1.5005130767822266,-0.017161696711631282,134,CS2_36,CALCE,91.30469880098589
204,3199.2190295258188,3.867382265766215,1.5006752014160156,-0.014723004317133448,133,CS2_36,CALCE,91.40509828579216
205,3158.41000478511,3.8636926131218856,1.5005130767822266,-0.010540466172376977,132,CS2_36,CALCE,90.21439892261178
206,3134.1507743175316,3.8655298737030996,1.5006754398345947,-0.015461144979090484,131,CS2_36,CALCE,89.50662515493573
207,3084.283589370636,3.868430329126025,1.5005133152008057,-0.017440978862624246,130,CS2_36,CALCE,89.80285369659424
208,3150.143851557921,3.8649727166453496,1.5008370876312256,-0.02076340247736028,129,CS2_36,CALCE,89.96804366371676
209,3136.3825163263828,3.8664335450039635,1.5005133152008057,-0.01509614893567934,128,CS2_36,CALCE,89.56668214703734
210,3165.093047555536,3.8684735411689397,1.5005130767822266,-0.02239853162946741,127,CS2_36,CALCE,90.40492059863045
211,3176.625321857515,3.86894590353891,1.5006749629974365,-0.01509659005127202,126,CS2_36,CALCE,90.7410048203017
212,3119.313438845915,3.8655557417052555,1.5008370876312256,-0.0166516331299821,125,CS2_36,CALCE,90.82523866550463
213,3129.1803490185994,3.862424932443757,1.5003514289855957,-0.013566113917121432,124,CS2_36,CALCE,89.35583168677302
214,3118.056719384098,3.8685324359625675,1.5005133152008057,-0.015293897153166593,123,CS2_36,CALCE,89.03197736316199
215,3125.2234594484325,3.865891723206249,1.5003514289855957,-0.020644067292473242,122,CS2_36,CALCE,89.24038475140122
216,3136.2618387104594,3.8676656894623096,1.5003514289855957,-0.018692985820429397,121,CS2_36,CALCE,89.56231939849302
217,3123.831323250779,3.864934813787067,1.5003514289855957,-0.01690040837214809,120,CS2_36,CALCE,89.2007331592661
218,3157.342064990138,3.8697529480427124,1.5006749629974365,-0.020278657644989317,119,CS2_36,CALCE,90.1780618874022
219,3164.0274252993404,3.8671157345082023,1.5006749629974365,-0.01721792736479869,118,CS2_36,CALCE,90.37413650161483
220,3131.575505582441,3.8677420122870085,1.5005130767822266,-0.01511826099603266,117,CS2_36,CALCE,90.44304916015744
221,3167.7904152445262,3.8676496090186427,1.5006752014160156,-0.015167877019574972,116,CS2_36,CALCE,90.48472159915703
222,3072.9897282543825,3.867453101286694,1.5006752014160156,-0.014886153377424691,115,CS2_36,CALCE,90.49197799630691
223,3169.2362711846945,3.8674769760299252,1.5008370876312256,-0.01510343392707844,114,CS2_36,CALCE,90.52785785816032
224,3137.3486933692475,3.8688487939536573,1.5006752014160156,-0.013618987724748876,113,CS2_36,CALCE,90.61247119436501
225,3111.054172848293,3.868285945802927,1.5009992122650146,-0.013450141495604839,112,CS2_36,CALCE,90.58661104545186
226,3170.1352032055147,3.868127004057169,1.5006752014160156,-0.013556451927797752,111,CS2_36,CALCE,90.55296306030101
227,3134.754446022329,3.8682581089437007,1.5013232231140137,-0.01343081229974814,110,CS2_36,CALCE,90.5372217814438
228,3167.8496446431964,3.868130552768707,1.5008370876312256,-0.01323524410427126,109,CS2_36,CALCE,90.48648690068364
229,3166.6920929626212,3.8681016959249974,1.5006752014160156,-0.013162475299850485,108,CS2_36,CALCE,90.45224207111217
230,3165.018667394819,3.8670976834611084,1.5006752014160156,-0.014923793468555015,107,CS2_36,CALCE,90.40430404021346
231,3164.576490276959,3.867064176308324,1.5008373260498047,-0.015343526738011906,106,CS2_36,CALCE,90.39238024329829
232,3129.3596555062104,3.866999187439587,1.5008373260498047,-0.015186126450285444,105,CS2_36,CALCE,90.37951499648196
233,3128.528739947127,3.8669895423243412,1.5008373260498047,-0.014542266932592748,104,CS2_36,CALCE,90.35572514033325
235,3106.3904344853727,3.874168281706553,1.5006749629974365,-0.017494114378877428,102,CS2_36,CALCE,89.70935911515254
236,3127.9702836137367,3.865092158696008,1.5003514289855957,-0.017421343807031267,101,CS2_36,CALCE,89.32212621543611
237,3094.924687789815,3.867192156755241,1.5006749629974365,-0.02436041477241792,100,CS2_36,CALCE,90.1157444518385
238,3127.8820556052524,3.8668432250712654,1.5006752014160156,-0.016837492869859753,99,CS2_36,CALCE,90.3365615663131
239,3163.1179163722554,3.8674140223141373,1.5008373260498047,-0.01501731947078085,98,CS2_36,CALCE,90.34865052957831
240,3008.999233008559,3.8632647014799573,1.5006749629974365,-0.01218368856916352,97,CS2_36,CALCE,88.6247068603005
241,3098.828008356926,3.866264078778086,1.5003514289855957,-0.019180576353415493,96,CS2_36,CALCE,88.47228640138299
242,3065.118813247318,3.8665500001508706,1.5006749629974365,-0.01925018758325309,95,CS2_36,CALCE,88.50113942879182
243,3038.8088046623743,3.866345325850214,1.5006749629974365,-0.018392633039991287,94,CS2_36,CALCE,88.47322906400636
244,3027.6215396032203,3.8680939812814037,1.5006749629974365,-0.014824120111570077,93,CS2_36,CALCE,88.14651837929762
245,3029.3173191223614,3.8691083131692348,1.5006752014160156,-0.022147601073671606,92,CS2_36,CALCE,89.21362814135226
246,3098.7152124200366,3.867562356827751,1.5006752014160156,-0.01704652795571804,91,CS2_36,CALCE,89.48237859861013
247,3062.3306216222118,3.866712360442439,1.5009992122650146,-0.015100180950418079,90,CS2_36,CALCE,89.16104595212016
248,3019.8346659814415,3.8661713646155844,1.5006752014160156,-0.013714107578529353,89,CS2_36,CALCE,87.91884346069492
249,3024.654532325221,3.8695263584840647,1.5005133152008057,-0.017230087824819103,88,CS2_36,CALCE,88.05973735509546
250,2985.484649360151,3.8675370987950792,1.5003514289855957,-0.017417309502844962,87,CS2_36,CALCE,87.93359685391628
251,3074.408432714612,3.8670978168067807,1.5005130767822266,-0.01744380307564298,86,CS2_36,CALCE,87.75525064717041
252,3063.3557921836327,3.8651354405787086,1.5005130767822266,-0.018171484533887488,85,CS2_36,CALCE,87.43204633958703
253,3107.036293902318,3.8710100127804665,1.5006752014160156,-0.020876882013380376,84,CS2_36,CALCE,88.70746096214455
254,3052.838421280321,3.8690302455768038,1.5008370876312256,-0.015175331233356806,83,CS2_36,CALCE,88.88393856549914
255,3049.764730488532,3.8671796902632103,1.5006752014160156,-0.011878852920208608,82,CS2_36,CALCE,88.05400333499526
256,3015.169332577614,3.8664155495671575,1.5005130767822266,-0.015462772728377006,81,CS2_36,CALCE,87.04360752610363
257,3054.769262081245,3.869062569884003,1.5003514289855957,-0.01908762609332296,80,CS2_36,CALCE,87.18310951914046
258,2960.218890639313,3.8683524568096486,1.5005130767822266,-0.017231525317613596,79,CS2_36,CALCE,87.19722099504867
259,2945.7325611143606,3.8654533940435245,1.5003514289855957,-0.01407693728188011,78,CS2_36,CALCE,85.75745299245251
260,2985.4792327596806,3.865811626383122,1.5001893043518066,-0.020436858698706557,77,CS2_36,CALCE,85.1589659583966
261,3059.017500204267,3.872662252937721,1.5005130767822266,-0.02475980641712575,76,CS2_36,CALCE,87.30663915286227
262,3008.9691130775027,3.867527683833977,1.5008370876312256,-0.019176787746104096,75,CS2_36,CALCE,87.60279585560384
263,3020.360335295147,3.8657476094336,1.5006752014160156,-0.01009455779827115,74,CS2_36,CALCE,86.17819260901352
264,2968.470930001,3.8655474049475056,1.5001893043518066,-0.0179104111971677,73,CS2_36,CALCE,84.66398382154846
265,2969.119485113246,3.869341228776059,1.5001893043518066,-0.021822125060479865,72,CS2_36,CALCE,84.68241505929237
266,2863.6837280821055,3.866133892617258,1.5001893043518066,-0.02408134365000138,71,CS2_36,CALCE,84.37889944880601
267,2953.4180387551314,3.866588959888536,1.5001893043518066,-0.022459503866991085,70,CS2_36,CALCE,84.22531247288357
268,2965.260389070085,3.867609041135873,1.5001893043518066,-0.02533460517265713,69,CS2_36,CALCE,84.56987523823963
269,2988.0975430436083,3.870588209318078,1.5005133152008057,-0.025218924987225257,68,CS2_36,CALCE,86.25315689431422
270,3035.8494324085186,3.867279564863757,1.5006749629974365,-0.02077042608365637,67,CS2_36,CALCE,86.63024266522024
271,3042.6431565844687,3.8679738912426056,1.5006749629974365,-0.01937989794876289,66,CS2_36,CALCE,86.82777734067086
272,2986.4199418881326,3.868852667559206,1.5008370876312256,-0.017138780879963483,65,CS2_36,CALCE,86.94498406333066
273,2989.223548036476,3.8686996776294085,1.5006752014160156,-0.01714294138818171,64,CS2_36,CALCE,87.0295346907803
274,2962.5832810766296,3.8707634835755784,1.5005130767822266,-0.014630783326096805,63,CS2_36,CALCE,87.26935958734249
275,2999.061157592514,3.869539976119995,1.5005130767822266,-0.015468105985020842,62,CS2_36,CALCE,87.31677764181649
276,3060.862295496685,3.869677681876316,1.5009992122650146,-0.01547936386093558,61,CS2_36,CALCE,87.36420379902476
277,3021.692848163948,3.8696122889394884,1.5006752014160156,-0.013674789986459011,60,CS2_36,CALCE,87.23885254783352
278,3053.2420060532168,3.8690957425083323,1.5006752014160156,-0.01531225550039641,59,CS2_36,CALCE,87.14224905347108
279,3051.6121695027687,3.869042447024914,1.5008370876312256,-0.01534247728008155,58,CS2_36,CALCE,87.09541437346405
280,3050.0796483587474,3.868970704777621,1.5006752014160156,-0.015470476094986,57,CS2_36,CALCE,87.05038802396659
281,3013.1379466046346,3.86885041212026,1.5009992122650146,-0.015063372440399157,56,CS2_36,CALCE,86.98985061050928
282,3048.524643032928,3.8691221137776823,1.5006752014160156,-0.015629289791512027,55,CS2_36,CALCE,87.00531397860999
283,2988.5185043585952,3.8690704173296204,1.5006752014160156,-0.01465330310534657,54,CS2_36,CALCE,87.01058161507557
285,2889.887324615287,3.8739455858333,1.5003511905670166,-0.02198503631024134,52,CS2_36,CALCE,85.14429903339018
286,2959.3549626856147,3.866713400628116,1.5001893043518066,-0.020401742991846217,51,CS2_36,CALCE,84.39753210335853
287,3008.857893522905,3.8695999029520394,1.5003514289855957,-0.03020777165324575,50,CS2_36,CALCE,85.84349699219482
289,2969.6421099344443,3.8703549072930685,1.5006749629974365,-0.01583156962126515,48,CS2_36,CALCE,86.46041584084576
290,2963.0953037574,3.8640625191685367,1.5003514289855957,-0.01092288046614058,47,CS2_36,CALCE,84.51175078147574
291,2889.9716757233255,3.8647859406797855,1.5001893043518066,-0.021922519289434342,46,CS2_36,CALCE,83.39466377398873
292,2923.967897460563,3.8670653199002505,1.5003511905670166,-0.02388778985652007,45,CS2_36,CALCE,83.36856862267089
293,2919.7017176291265,3.8655300617218016,1.5001893043518066,-0.026203487371245063,44,CS2_36,CALCE,83.24282302784968
294,2912.130602689809,3.8687514268815724,1.5003511905670166,-0.021950721976524108,43,CS2_36,CALCE,83.02108426900087
295,2896.7169126177614,3.8685182856853446,1.5003511905670166,-0.02822172133343465,42,CS2_36,CALCE,83.58818585592391
296,2936.2454539316386,3.8706680114577416,1.5003514289855957,-0.023270735128746656,41,CS2_36,CALCE,84.74276147364738
297,2980.769463897421,3.8676514905571135,1.5003514289855957,-0.02178968466136053,40,CS2_36,CALCE,85.02439504292897
298,2921.347089841438,3.863227709725096,1.5005133152008057,-0.014846941468095867,39,CS2_36,CALCE,83.28991756275863
299,2887.245328376128,3.8641322114401393,1.5001893043518066,-0.024580240753241216,38,CS2_36,CALCE,82.2941980773425
300,2840.5093284253962,3.8677577445381566,1.5001893043518066,-0.023376755402556196,37,CS2_36,CALCE,81.94738942285082
302,2976.1745124148506,3.8184326452367445,1.5001893043518066,-0.45745541467639506,35,CS2_36,CALCE,84.89544522104761
303,2934.1303558373475,3.865033695486938,1.5001893043518066,-0.019788818800499975,34,CS2_36,CALCE,83.66670639846461
304,2931.611196193371,3.8661257704508674,1.5001893043518066,-0.025171252983633055,33,CS2_36,CALCE,83.5921420234707
305,2942.565499147502,3.867453628572924,1.5005133152008057,-0.0270974174942741,32,CS2_36,CALCE,83.91145299299099
306,2947.739493011417,3.867900283755483,1.5003511905670166,-0.02679425349182369,31,CS2_36,CALCE,85.07917756044905
307,2954.196182317857,3.8672443836327366,1.5003514289855957,-0.02274874742823573,30,CS2_36,CALCE,85.26693107208837
308,2930.304313804416,3.863477752666281,1.5003514289855957,-0.012192999702391861,29,CS2_36,CALCE,83.55257858673532
309,2896.1505115953623,3.8630596937404738,1.5003514289855957,-0.025218234302075062,28,CS2_36,CALCE,82.55602801952308
310,2897.383463910068,3.8663795650628385,1.5001893043518066,-0.026618291815549772,27,CS2_36,CALCE,82.59098137635088
311,2879.837292475291,3.8657612281933167,1.5001893043518066,-0.024802137783620296,26,CS2_36,CALCE,82.07950871062229
312,2875.286951392467,3.866761096766297,1.5003511905670166,-0.026233456822782,25,CS2_36,CALCE,81.94698599860993
313,2886.4591710858367,3.8634281192027347,1.5001893043518066,-0.033080560022401034,24,CS2_36,CALCE,82.27173684758564
314,2895.50176782778,3.869021007346447,1.5003514289855957,-0.028356432910907087,23,CS2_36,CALCE,83.55318259797488
315,2941.2095650832634,3.869520849561038,1.5005130767822266,-0.021436562799040885,22,CS2_36,CALCE,83.87051635669984
316,2890.975952081644,3.863277151160044,1.5008370876312256,-0.016466072887403108,21,CS2_36,CALCE,82.40442466107885
317,2855.350050362671,3.86743864794852,1.5001893043518066,-0.019967996680477395,20,CS2_36,CALCE,81.3644419436051
318,2759.1312405817444,3.869327189229059,1.5001893043518066,-0.025119075701637638,19,CS2_36,CALCE,81.33070657374488
319,2838.917542504787,3.866449028887647,1.5001893043518066,-0.025002955037465562,18,CS2_36,CALCE,80.88508042804315
320,2831.478760583006,3.8649385537420002,1.5001893043518066,-0.029686869520342694,17,CS2_36,CALCE,80.66805167059769
321,2798.7600380587683,3.865539583138057,1.5001893043518066,-0.02924960388118052,16,CS2_36,CALCE,80.7298772542146
322,2887.191238350555,3.868548834114744,1.5001893043518066,-0.030249623643548898,15,CS2_36,CALCE,82.2944095002082
323,2899.167642842687,3.868505456381374,1.5003511905670166,-0.024369893547777285,14,CS2_36,CALCE,82.64363284837222
324,2852.7772592891124,3.8675511822052533,1.5003514289855957,-0.015075362218454243,13,CS2_36,CALCE,81.2893482647147
325,2828.2567621527123,3.8656411391560295,1.5001893043518066,-0.025857238029948024,12,CS2_36,CALCE,80.57447849785102
326,2841.3202833241958,3.869469687607789,1.5003511905670166,-0.027231697107767155,11,CS2_36,CALCE,80.95627856327279
327,2832.2224068050855,3.8669062362495046,1.5001893043518066,-0.024475893893859974,10,CS2_36,CALCE,80.6899468741657
328,2827.198201298015,3.8671353996222746,1.5001893043518066,-0.025201007032231097,9,CS2_36,CALCE,80.54409011878026
329,2817.828939887695,3.8686748955930983,1.5001893043518066,-0.023040175796216186,8,CS2_36,CALCE,80.27076088559078
330,2841.9250496178283,3.8731566258959553,1.5003514289855957,-0.028444370235180295,7,CS2_36,CALCE,81.98985065378807
331,2849.991999566322,3.871437390922254,1.5003514289855957,-0.02068582418130732,6,CS2_36,CALCE,82.225100657163
332,2863.9540611560224,3.869179789390829,1.5005133152008057,-0.01843022890044368,5,CS2_36,CALCE,81.61580670683078
333,2821.2203569198027,3.8698341846466064,1.5001893043518066,-0.016812855457957396,4,CS2_36,CALCE,80.36989041248455
334,2765.854957266187,3.8716262681143623,1.5001893043518066,-0.023187665095039327,3,CS2_36,CALCE,80.51096749147176
335,2785.5210228998912,3.8710940265994904,1.5001893043518066,-0.020765331835615252,2,CS2_36,CALCE,80.345870256094
336,2818.7752212829655,3.871383958864042,1.5001893043518066,-0.020640379588028127,1,CS2_36,CALCE,80.29876305213236
337,2807.4526007786044,3.86841921380588,1.5001893043518066,-0.022513248588230842,0,CS2_36,CALCE,79.96878036092158
1,3283.5264706937724,3.870157611370087,1.5008065700531006,-0.014881634423235321,470,CS2_37,CALCE,100.01621941725588
2,3280.3689117809445,3.863825795237969,1.5004820823669434,-0.013701617386590832,469,CS2_37,CALCE,99.92067611162345
3,3262.086138846964,3.859694841328789,1.5004820823669434,-0.015698375238571316,468,CS2_37,CALCE,99.36994393348928
4,3293.9517634985023,3.8668083782084506,1.5008065700531006,-0.016985090805165883,467,CS2_37,CALCE,100.32759955666536
5,3300.3443207548844,3.8634896063527395,1.5008063316345215,-0.013813033834679139,466,CS2_37,CALCE,100.51901817066516
6,3278.4799909288995,3.8618052830529765,1.5011308193206787,-0.009130783198701847,465,CS2_37,CALCE,99.86276222755673
7,3258.226914825078,3.859511760132151,1.5004823207855225,-0.0174260496516962,464,CS2_37,CALCE,99.2535399582123
8,3264.5868834251596,3.862955892332184,1.5003199577331543,-0.01730240293700182,463,CS2_37,CALCE,99.44530451248842
9,3255.0393096321204,3.8628644378932977,1.5006444454193115,-0.013793477838164604,462,CS2_37,CALCE,99.15720459875669
10,3257.7271169075975,3.861601679282781,1.5006444454193115,-0.01872348523672571,461,CS2_37,CALCE,99.23846308721347
11,3268.0425185370405,3.8645709661337047,1.5004823207855225,-0.0185176859934919,460,CS2_37,CALCE,99.5461899306933
12,3281.6856219270558,3.865367048996285,1.5011308193206787,-0.013768902170687608,459,CS2_37,CALCE,99.95705209054096
13,3286.6871441409457,3.862041334369092,1.5011308193206787,-0.015124219697805084,458,CS2_37,CALCE,100.1074199980002
14,3250.039781119791,3.860153228484072,1.5006444454193115,-0.0123293748864448,457,CS2_37,CALCE,99.00555131311883
15,3248.5864019066794,3.864493661535246,1.5003199577331543,-0.015582578698897221,456,CS2_37,CALCE,98.96258201534171
16,3255.5718175638467,3.8653107142236185,1.5003199577331543,-0.01523463430507689,455,CS2_37,CALCE,99.17286868606897
17,3249.306238208839,3.8627700190162093,1.5008065700531006,-0.015501613167006777,454,CS2_37,CALCE,98.97005171480777
18,3247.805670200236,3.8633734380456035,1.5006444454193115,-0.015473203371190507,453,CS2_37,CALCE,98.92404856447422
19,3278.123720247473,3.8673927475424374,1.5009686946868896,-0.015372626523500965,452,CS2_37,CALCE,99.83643506621326
20,3282.6255539269187,3.8614692660184367,1.5008063316345215,-0.015061533984758025,451,CS2_37,CALCE,99.97096284528666
21,3251.3222893776547,3.860858392156114,1.5009684562683105,-0.008747158872845781,450,CS2_37,CALCE,99.03119646425843
22,3240.7892221464135,3.8628576042390366,1.5003199577331543,-0.015530568765177881,449,CS2_37,CALCE,98.71373344150057
23,3237.4150307255914,3.8630197635390284,1.5004823207855225,-0.01563457669987335,448,CS2_37,CALCE,98.61328722909248
24,3242.7747489116737,3.86423392310029,1.5006444454193115,-0.017244129682824547,447,CS2_37,CALCE,98.77555195533962
26,3270.1536787043137,3.7194638550281525,1.512157678604126,-0.8796897669124197,445,CS2_37,CALCE,99.60437536609155
27,3245.8092783102584,3.8609352430179493,1.5004823207855225,-0.014585926523570315,444,CS2_37,CALCE,98.87026577930816
28,3276.483458417675,3.8682124099787876,1.5008065700531006,-0.018795641555902742,443,CS2_37,CALCE,99.79129390954105
29,3282.971384898199,3.8610985732217977,1.5008065700531006,-0.016977689001567618,442,CS2_37,CALCE,99.98557037195187
30,3273.2677917548644,3.862111448192876,1.5009686946868896,-0.013883872420248463,441,CS2_37,CALCE,99.69326764578688
31,3273.809308025375,3.8598655508250794,1.5004823207855225,-0.015493042156990142,440,CS2_37,CALCE,98.6625305984022
32,3238.9351877903828,3.862643409131178,1.5004823207855225,-0.017962627005137836,439,CS2_37,CALCE,98.66035394307627
33,3231.825844392777,3.860576939226976,1.5003201961517334,-0.01870419434237002,438,CS2_37,CALCE,98.44538387576432
35,3247.994714260927,3.873324058272622,1.5006444454193115,-0.027954920973967422,436,CS2_37,CALCE,98.94283960972434
36,3244.1797930484427,3.8625819101220085,1.5001578330993652,-0.017084429730727737,435,CS2_37,CALCE,98.82612297007014
38,3269.590622383861,3.866124459977686,1.5008065700531006,-0.01848401079063177,433,CS2_37,CALCE,99.5912776363527
39,3278.1562149611345,3.8648339639311313,1.5011308193206787,-0.01370373235870688,432,CS2_37,CALCE,99.84811782595891
40,3273.1410489342743,3.8630901277939245,1.5008065700531006,-0.013674062974423258,431,CS2_37,CALCE,99.69680661877383
41,3233.541330376087,3.85865535014461,1.5006444454193115,-0.014665810355380487,430,CS2_37,CALCE,98.5059706775556
42,3234.2290775536676,3.8628239645886775,1.5004823207855225,-0.018078584962441073,429,CS2_37,CALCE,98.5257746108883
43,3227.6195860220905,3.8637020459432088,1.5008065700531006,-0.01517259322412167,428,CS2_37,CALCE,98.32619990445883
44,3224.682339670413,3.8644910058575475,1.5001578330993652,-0.015359215742300548,427,CS2_37,CALCE,98.23699870719157
45,3261.165625499183,3.864085275489647,1.5006444454193115,-0.016948802135507198,426,CS2_37,CALCE,98.2859481098036
46,3249.4833048216533,3.865684692348753,1.5004820823669434,-0.016843533294117412,425,CS2_37,CALCE,98.98160769106242
47,3253.2497285183636,3.8653453172311276,1.5004820823669434,-0.013442817950048126,424,CS2_37,CALCE,99.09463285637129
49,3203.9001002201403,3.8608425315077954,1.5003201961517334,-0.016819672575835755,422,CS2_37,CALCE,97.60791311439769
50,3206.1349770408415,3.863311256988939,1.5001578330993652,-0.018497354144452093,421,CS2_37,CALCE,97.67439539365577
